step,time,mean_damage,max_damage,mean_cytokine,max_cytokine,mean_ecm,max_ecm,mean_repair,mean_penetration,mean_necrosis,mean_activation_NFkB,mean_STAT3_IL6,mean_IFN,mean_cytotoxicity,mean_exhaustion,mean_TGFb_suppression,mean_repair_program
519,23.355,0.5297870956354142,2.8,1.1289870773694666,3.5,0.8737616749164516,1.0,0.07746680037118918,0.02757792598395776,0.19116937115999624,0.46917552541879076,0.508225523898058,0.4677337136538147,0.3042285590241126,0.9531515808153718,0.22917434693580707,0.3335152802059991
520,23.4,0.5296181350345197,2.8,1.1301477525382297,3.5,0.8742028183756129,1.0,0.07766693715151156,0.027559274409442183,0.19124285045552217,0.46877015944546485,0.5079326775961702,0.46663971231911544,0.303306067312884,0.9532657363657847,0.22915491818148742,0.3335962576522805
521,23.445,0.5294273220263139,2.8,1.1312725468837137,3.5,0.8746406689702548,1.0,0.07787050071716652,0.02753642060070724,0.19131457498039078,0.4684454506183449,0.5075756108387528,0.4653757704960263,0.3020551144654477,0.953541792407795,0.22907793514207603,0.3337005772303117
522,23.49,0.5292452032347831,2.8,1.1323795357189184,3.5,0.875079151260664,1.0,0.07807761019198163,0.027514473988612127,0.1913844782655149,0.46850534890135054,0.5075284818284298,0.4649405184046277,0.301433233466598,0.9537863506258812,0.2290571802879919,0.33382780247536864
523,23.535,0.5290427724524416,2.8,1.1335005503889861,3.5,0.8755156139724474,1.0,0.07828421839299476,0.02749060075188161,0.19145233375815549,0.4687319840804742,0.5074598927861188,0.46435310953633535,0.30058572130814976,0.9541650352904802,0.229094882342837,0.33360936506876154
524,23.58,0.5288173233439658,2.8,1.1346062464781004,3.5,0.8759496880224441,1.0,0.0784905842677718,0.02746443186270894,0.19151820602153516,0.4689405120048093,0.5076126088080798,0.46338919907908405,0.29952327327476796,0.9544359575106103,0.22925100547496233,0.333395534367043
525,23.625,0.528625803361832,2.8,1.135668790841861,3.5,0.8763743602192392,1.0,0.07869714600878787,0.02744155714912251,0.19158265213630596,0.46881480599676895,0.5075805028789667,0.4626252016088461,0.2987434702196925,0.9546696902546424,0.22929450908946147,0.3331977095097397
526,23.669999999999998,0.5284041681896687,2.8,1.1367418964807956,3.5,0.8767969928133387,1.0,0.07890603655257573,0.02741612132530497,0.19164542904741758,0.4685195859642498,0.5075204108610627,0.46173961980814465,0.2977131450792899,0.9549991518093842,0.22937870519400338,0.33317485266218133
527,23.715,0.5281808454917374,2.8,1.1378061983942742,3.5,0.8772230364875283,1.0,0.07911635916741688,0.02738848189041516,0.19170660240735568,0.46847727362980945,0.5074424517133932,0.4602951107316973,0.2965029589126647,0.9553114327163659,0.22948119574657502,0.3330722091654036
528,23.759999999999998,0.5279539895832498,2.8,1.13887462135175,3.5,0.8776419002350425,1.0,0.07933214963706524,0.027359584204665735,0.19176592301478337,0.468309586784095,0.5075175874410369,0.4598307570875072,0.2967066200903045,0.9553298411095398,0.22955689643530183,0.33329769004595683
529,23.805,0.5276796985321368,2.8,1.1399389089659917,3.5,0.8780653242551545,1.0,0.07955221118641477,0.027336697896399233,0.19182358561699783,0.4683326111345816,0.507454356875765,0.45955185452102104,0.2969382587322871,0.9551545270046571,0.2294793554940324,0.3334275372333127
530,23.849999999999998,0.5273864485419649,2.8,1.1409638087671512,3.5,0.8784878911992557,1.0,0.07977598296110164,0.027312656212772672,0.19187935156599842,0.46835077739897474,0.5072376779112582,0.459177294706444,0.29694963332216046,0.9549016269848333,0.2293205056385465,0.333518391846467
531,23.895,0.5270774576829178,2.8,1.1419820690332234,3.5,0.8789058223635862,1.0,0.080002851913439,0.027289238941863744,0.19193329742444715,0.4680160089745237,0.5067716556470709,0.45864795575412926,0.2970296851498406,0.9545712441157438,0.2291882614003592,0.333556609275311
532,23.939999999999998,0.5267988018826485,2.8,1.1429889199375474,3.5,0.8793157180400801,1.0,0.08023365859243631,0.02726722665592877,0.19198573811514952,0.46804512782753477,0.5067517108664849,0.4585684272647336,0.29719106795567396,0.954406528446298,0.2290292459037325,0.33367505052942137
533,23.985,0.5264996797182913,2.8,1.143970768341168,3.5,0.8797261053444787,1.0,0.08046827945470315,0.027251129217485907,0.19203639544762433,0.46806593185618806,0.5067925203388466,0.4596140188567418,0.29814278516965576,0.9544343478303196,0.22882477111432525,0.3337786926036326
534,24.029999999999998,0.5262124624708033,2.8,1.1449775609621573,3.5,0.8801338304299049,1.0,0.08070681181252512,0.027237290843277327,0.19208543491109817,0.4679354093451881,0.5067358711317579,0.4603961974513849,0.29904533458446536,0.9540782988556475,0.2286820298859178,0.3338907731048739
535,24.075,0.525927101738231,2.8,1.1459978780124749,3.5,0.8805407713712763,1.0,0.08094701995264547,0.027219824055773122,0.19213296138772668,0.4675196787324028,0.5061655831076407,0.4605028260284689,0.29902828334233844,0.953767055668922,0.22860335013820324,0.33381779406289835
536,24.119999999999997,0.5255938053551794,2.8,1.146988497810332,3.5,0.880944121364529,1.0,0.0811871191969917,0.027208509963115093,0.1921787895179236,0.46756932645194654,0.505826885407675,0.46090200623631344,0.2990818595280682,0.953379250790039,0.22837014786842527,0.33359485270385913
537,24.165,0.5252526009745254,2.8,1.1479837981804555,3.5,0.8813518391057765,1.0,0.08142712746070672,0.02719692627326286,0.1922228275852083,0.4672131543208707,0.5053676754297324,0.4608665017347964,0.2991507620305238,0.9530696084461918,0.22815961765826193,0.33336118873266196
538,24.21,0.5249400582995405,2.8,1.148978143306812,3.5,0.8817553299388432,1.0,0.08166766824961887,0.027193500439300185,0.19226521525232979,0.4669490561258734,0.5049780739168809,0.46158855337568505,0.2996634239319029,0.9530313755821374,0.22809394633864297,0.3331742535876737
539,24.255,0.5245814313521476,2.8,1.1499747925690165,3.5,0.8821551672252785,1.0,0.0819100256668017,0.027190794179891342,0.19230592013271805,0.4663385187572798,0.5043546885538638,0.46146462007829653,0.2995997429073287,0.9529724571892325,0.22803191355567465,0.33307898497949384
540,24.3,0.5242304108658629,2.8,1.150964024998919,3.5,0.8825520710659847,1.0,0.08215288304186598,0.027192563545104513,0.192345033162395,0.46565775153894684,0.503545623144517,0.4610470008574947,0.2993566301258731,0.9530861012584361,0.22805595076569687,0.3328641399425962
541,24.345,0.5238413968241873,2.8,1.1519600753491657,3.5,0.8829458417991806,1.0,0.08239890003111511,0.027196953224234786,0.19238252128405775,0.46518776903208625,0.5029615222073043,0.46132117404843237,0.2996729834031527,0.9532116921887306,0.22808984900584514,0.3328583779003593
542,24.39,0.5234530227152184,2.8,1.1529659198418485,3.5,0.8833328301195006,1.0,0.08264751905872593,0.027203954926341537,0.19241817258272328,0.46483393201225814,0.5024238902798714,0.4614524620351945,0.2998723774050736,0.9531782553975696,0.22804377222679656,0.332822309167152
543,24.435,0.5230996312292058,2.8,1.1539379560681566,3.5,0.8837296759892177,1.0,0.08289775369317813,0.02721233916156561,0.19245231297071394,0.46447079724377016,0.5020094441686801,0.46173556458246234,0.3002162834279423,0.9530205110561489,0.22800583170175623,0.3327006311309438
544,24.48,0.5227381997255472,2.8,1.154906690734992,3.5,0.8841224684089807,1.0,0.0831490347166761,0.027225361265855137,0.1924848362425248,0.4640874273345181,0.5017071109601701,0.461797622166423,0.30051515237816273,0.952824692819814,0.227849277229766,0.3325222388133879
545,24.525,0.5223305283987267,2.8,1.1558720630103065,3.5,0.884510710137504,1.0,0.08339782249649788,0.02723924847088657,0.19251563858516582,0.464373228660751,0.5016343594661744,0.462132736054395,0.30114526718077467,0.9523591663395422,0.22763377073381866,0.33203394405129916
546,24.57,0.5219514940744308,2.8,1.1568348724531807,3.5,0.884893284811489,1.0,0.08364562720432753,0.027247704315372,0.1925450968323008,0.4642215680429486,0.5013882740491383,0.4619799988242611,0.30183495853187975,0.9518553818210095,0.22732197032399437,0.3316523699652908
547,24.615,0.5215140098201092,2.8,1.1577849070310189,3.5,0.8852731882892784,1.0,0.08389591029809923,0.027258372396233924,0.19257290790375053,0.46436556815975394,0.5015746950531941,0.4621895409071787,0.30263518190817706,0.9514780525110833,0.22714640867387023,0.33154971692179147
548,24.66,0.5210833684045416,2.8,1.15871605211318,3.5,0.8856609862739907,1.0,0.08414881515084931,0.027274441436570145,0.1925992551315059,0.4643899432413158,0.5017117949483487,0.4626323368532428,0.3032438754404448,0.9513241107364473,0.22695165756027166,0.3314483099005588
549,24.705,0.5206334617175602,2.7984806927338792,1.1596637360420416,3.5,0.8860409999807439,1.0,0.08439949929658412,0.027283524150698853,0.1926240194264455,0.4640806016255941,0.5013073021407269,0.46145684331509396,0.3025333168206659,0.9513226280900408,0.22664531463720625,0.3309332740213401
550,24.75,0.5201939444193667,2.8,1.160595689928149,3.5,0.8864186892332394,1.0,0.08464889742730777,0.027290651043670233,0.19264735714511919,0.4638922713578751,0.501231601477045,0.46097753118756146,0.3020040585047565,0.9512624720936761,0.22638587073612812,0.3304814465247129
551,24.794999999999998,0.5197583319833321,2.8,1.1615338796178627,3.5,0.8867946391303156,1.0,0.08489972474777603,0.02729528141067759,0.19266916041651239,0.4633581275849044,0.5008402734189732,0.4607182047628811,0.30170386215712514,0.9509119352687534,0.22624539479456607,0.33024132176294946
552,24.84,0.5192808924467842,2.798682900464697,1.1624605911367845,3.5,0.887171499560086,1.0,0.08515106607247655,0.02728943850089328,0.1926893006267301,0.4630290905995587,0.5002382356808898,0.4598496214415948,0.30103720188784994,0.9506372503790791,0.22616082569463258,0.32992316376839326
553,24.884999999999998,0.5188402637034666,2.7968214928469446,1.1633711788154737,3.5,0.8875414972151621,1.0,0.08540588844507153,0.02727683393019105,0.19270812611441776,0.4626513889123775,0.49989579519454186,0.4594273208116027,0.3009490446404068,0.9503426201472979,0.22609113330022912,0.3298492827588127
554,24.93,0.5183684473481371,2.794983833203688,1.1642692165567587,3.5,0.8879150530688389,1.0,0.08566303187670113,0.02727304543603266,0.19272541896594658,0.46275261119640165,0.49978101000260344,0.4594033218454458,0.30166910681030495,0.9500509166153556,0.22610241659501526,0.3296903364079834
555,24.974999999999998,0.517868013715878,2.7941626435968976,1.1651559398875548,3.5,0.8882839764524707,1.0,0.08592523622895078,0.027276897184399688,0.19274143995512805,0.4624215895697711,0.4998187136966192,0.4586567614304518,0.3016299628404752,0.9502725833285,0.2262187618653029,0.3297798950160458
556,25.02,0.5173579098091025,2.792850518639563,1.165992532469141,3.5,0.8886482400745144,1.0,0.08619085170912531,0.027288111547372873,0.1927559816255864,0.46202137527864634,0.4995469748703986,0.45847190316347564,0.3016474035386508,0.9503289630325702,0.22613520961401454,0.32973494044837276
557,25.064999999999998,0.5168856226361066,2.791499819339341,1.166818259332176,3.5,0.8890112441916667,1.0,0.08646170906675005,0.027298912212855395,0.19276922735077023,0.46159812862141686,0.49925505201112763,0.45884996024478314,0.30181386703231394,0.9501867154986003,0.22612966277141366,0.32985351783804484
558,25.11,0.516348041274865,2.7892622285289814,1.1676456098728447,3.5,0.8893744978845419,1.0,0.08673332253619966,0.027317189874125465,0.19278113825691717,0.4616024891845851,0.4991000017300043,0.46008701859137685,0.30314834886436576,0.9499261548615004,0.2260294709547612,0.3296082044801929
559,25.154999999999998,0.5158271797731897,2.7869529692474906,1.1684722937537408,3.5,0.8897345779808015,1.0,0.08701075472975953,0.027349819079280958,0.19279169681305589,0.4613953025201267,0.49896514565188455,0.4608423133590114,0.30442566625203804,0.9498605964453797,0.22594507790671073,0.3297823759386317
560,25.2,0.5152998318452247,2.7845728310192652,1.1693129666688822,3.5,0.8900963508489778,1.0,0.08729393345933435,0.02737872854488797,0.19280082911793833,0.4616376857902777,0.4990037537318964,0.4613363946189624,0.30477012015906607,0.9498512521730621,0.22590253121774875,0.32995576209973215
561,25.244999999999997,0.514767048050345,2.7873445850623964,1.170155263925038,3.5,0.8904487980899269,1.0,0.08758226540841015,0.027405933803766144,0.19280846800054877,0.46143901008516547,0.49887182004528674,0.4614098210161191,0.3052067913853328,0.9498710072279181,0.22587196630429862,0.3300999236741199
562,25.29,0.5142092858104655,2.7848099664746613,1.1709696779850487,3.5,0.8908001797604224,1.0,0.08787673562978984,0.027422914555658106,0.19281468650226954,0.4610423736661422,0.49847474195843156,0.46149075325426847,0.3053376458728254,0.9495850362761511,0.2258012239765125,0.3303392463756894
563,25.334999999999997,0.5136742083528968,2.7825281168550076,1.1717640334527653,3.5,0.8911552979141315,1.0,0.08817642106777543,0.027432035663617113,0.19281955125770847,0.46080111443578897,0.4981415122203697,0.46056955726505244,0.30445717787584015,0.9493544804151086,0.22572661873137945,0.33052501539241896
564,25.38,0.5131179957467183,2.7798568359307145,1.1725888984932802,3.5,0.8915067119318577,1.0,0.08848043855686089,0.02744312599187308,0.19282308257144,0.4608256426403176,0.49808396518925036,0.4600230613976326,0.3040351547412434,0.9493712000239867,0.22565208969063966,0.33065647312696483
565,25.425,0.5125384872686356,2.7771187382768416,1.173431425130228,3.5,0.891852186717887,1.0,0.08878610283515492,0.02744838055468599,0.19282509004269,0.4608479067632372,0.4978056282347272,0.4596142065008925,0.3037320302553788,0.9493233369139593,0.2255344600778663,0.33055635308610937
566,25.47,0.5119674235892935,2.777470868276435,1.174273568275968,3.5,0.8922004071105972,1.0,0.08909142334268981,0.027454411850840053,0.19282573765915417,0.46139369702216754,0.4978635586339385,0.4591905395623896,0.30352241171478095,0.9492357654115792,0.2254900420221408,0.3302959220910458
567,25.515,0.511375830151308,2.7762602945642887,1.1751145267431475,3.5,0.8925430245713009,1.0,0.08939663769105356,0.027457531242554623,0.1928250115903344,0.4617535468012768,0.49791836165807374,0.45872213545194757,0.3031530720245072,0.9492513046322332,0.22552835085602235,0.33005052142062197
568,25.56,0.5107875673557329,2.7733095623290307,1.1759267443625536,3.5,0.8928922024764127,1.0,0.08970221444775094,0.027452850578314297,0.19282289859741547,0.4626230834069105,0.4982658715072129,0.45795436811492596,0.30248613808336033,0.9492839775019155,0.22554540557660174,0.3298291310182203
569,25.605,0.5101638433462183,2.770294217335969,1.1767272082938494,3.5,0.8932289123380843,1.0,0.09001031212500175,0.0274468067407645,0.19281931343559106,0.46272338406022906,0.4983254159338238,0.4570997432740427,0.30192440155160144,0.9493705173518299,0.2256780287637158,0.3297712762555096
570,25.65,0.5095603970400451,2.767214868969984,1.1775300635780115,3.5,0.8935674932074369,1.0,0.0903207555402264,0.02744275750651562,0.19281435643166914,0.46342377729939793,0.49878724657292023,0.4572318327298414,0.30278369795051363,0.9494257148185522,0.2258379397067725,0.3297139734361779
571,25.695,0.5089727263814906,2.764072110236657,1.1783151312493625,3.5,0.8939012794193817,1.0,0.09063196344231295,0.027440068167960813,0.19280802013945975,0.4636806934657986,0.4988188585263839,0.45773776245614345,0.30370712726756194,0.9494746528290665,0.22602015861873478,0.3295227784535931
572,25.74,0.5083538420491848,2.7613972477087683,1.1791030250482448,3.5,0.8942335130636556,1.0,0.09094549000693804,0.027450836585504665,0.19280032916224865,0.4646240931444036,0.4993781586239283,0.45861728023614906,0.3053649563290543,0.9492624368782915,0.2261825750656041,0.3294798080771517
573,25.785,0.5077359613666377,2.7589068888522497,1.1798736850506433,3.5,0.8945635805750942,1.0,0.09126389898624448,0.027472108473596164,0.1927914834091899,0.46460474425548,0.49957168485084175,0.4592839687395923,0.30689297803916715,0.9491453623893762,0.22635092646468935,0.329662548355978
574,25.83,0.5070795906016431,2.7559170386780365,1.1806327758912059,3.5,0.8948943897941066,1.0,0.0915868065934183,0.027499482571677652,0.19278122907638992,0.4647762271806943,0.4999018799790822,0.4599880660215478,0.3082151001474059,0.9493082015352055,0.22651670414135466,0.32982745400028346
575,25.875,0.5064355920252149,2.752522428654563,1.1813870906981647,3.5,0.8952276870066344,1.0,0.09191296904341703,0.02752114526354236,0.19276966064526202,0.4650549849481966,0.5001749929893522,0.45959331450350227,0.3085978406943376,0.9494136236830394,0.2267397005017534,0.32989032178613514
576,25.919999999999998,0.5057904000356187,2.7496375515360016,1.1821353373882875,3.5,0.8955570769235044,1.0,0.09224054804385316,0.027542172639951883,0.1927568175861889,0.4643203568323949,0.4994558650026876,0.4593792975381418,0.30834816014639194,0.9498365942481499,0.22692652020866794,0.3297960575224442
577,25.965,0.5051063996655094,2.746121671460917,1.1828789841807852,3.5,0.8958818511545068,1.0,0.09256925377896202,0.027561518017097327,0.1927425944795639,0.4640076830395374,0.49897811551621324,0.459131497396541,0.3082195566091586,0.9503654868932688,0.2271828596204244,0.3296845112300885
578,26.009999999999998,0.5044412371083025,2.7439041233301142,1.1836272252524396,3.5,0.8961996001463297,1.0,0.09289909627104338,0.02758315343997084,0.19272703116108914,0.4633062287211805,0.498273241174274,0.45936445204411874,0.30858705505166945,0.9509348688309813,0.22736900382456354,0.32958647198748603
579,26.055,0.5037558990091093,2.74104198959031,1.1843354615626738,3.5,0.8965223567862536,1.0,0.09323006647023709,0.027600483850996255,0.1927101308941827,0.4626039972134451,0.49781828397362965,0.4583472990384935,0.3083282520883009,0.9514345939212073,0.22744866463013552,0.3295010983533351
580,26.099999999999998,0.5030764778975928,2.7373425109411937,1.1850347531898604,3.5,0.8968476493427594,1.0,0.0935621326375489,0.027609427689372593,0.1926919607099234,0.46177803192573263,0.4970376280507534,0.45771605819261074,0.3074842646454449,0.9519748592103842,0.2275724698357741,0.32940667133498247
581,26.145,0.5023684595739186,2.733584905098263,1.1857562329205482,3.5,0.897170163280344,1.0,0.09389606165829108,0.02760963400523337,0.19267231399259963,0.46110577160133326,0.4963819621847167,0.4584158503092611,0.3071038153095399,0.952439425775209,0.2277272232470267,0.32938024771984026
582,26.189999999999998,0.5016608937516596,2.7297695773830446,1.1864605065645861,3.5,0.8974886815307597,1.0,0.09423065022655329,0.02760432607733155,0.19265129494854852,0.4607434571176856,0.49598179658385866,0.45810229506903916,0.30679531133244176,0.9526692064146507,0.22782101353414408,0.32926869203852277
583,26.235,0.5009482454104137,2.7258970427337363,1.187159509211892,3.5,0.897809054855915,1.0,0.09456527399483601,0.027598028918107125,0.19262895706424268,0.4607617214853745,0.495882226075376,0.4571794248368621,0.30540854548925217,0.9532811109623622,0.2278244002717819,0.32912568436642947
584,26.279999999999998,0.5002390002787807,2.723131692804313,1.1878350766514008,3.5,0.8981230364192225,1.0,0.09490032027079426,0.027581561453398552,0.19260531382046342,0.4606096743331752,0.49560529246666024,0.45730880381379907,0.30519882838546747,0.9533890934918825,0.22785172653192384,0.32900948505718713
585,26.325,0.49951476444595416,2.7209435547114955,1.1885018585516733,3.5,0.8984371828671961,1.0,0.09523769385692044,0.02757062118465992,0.19258032617465087,0.46095770126966895,0.49580571139599405,0.45716014243659153,0.30494293855677806,0.953637195996807,0.22788444584686468,0.32906441505469636
586,26.369999999999997,0.49879698898682884,2.716890854704153,1.1891781715175345,3.5,0.8987462809926561,1.0,0.09557477209545627,0.02755707307346254,0.19255407494594007,0.46166578692654847,0.4962684116121083,0.4569112803216823,0.30420005125662647,0.9538554781475758,0.22783665849152726,0.32891062627283363
587,26.415,0.49805256198586384,2.713825871339074,1.189840844010443,3.5,0.8990556194180878,1.0,0.09591197870204972,0.027538269753858282,0.19252645996373466,0.4624533951603896,0.4969133392839918,0.4560999591780794,0.30269254593705663,0.954296754321385,0.2278760978325398,0.3287936738529226
588,26.459999999999997,0.49730622660016127,2.70965926188359,1.190516254529649,3.5,0.899354087820023,1.0,0.09624871223100706,0.027519273739316605,0.19249746882963825,0.4624874859832956,0.4972442342881819,0.4563057137933608,0.3024527587024826,0.95434211799774,0.22773273657783846,0.32863392760605464
589,26.505,0.49655483001508854,2.7060794302462834,1.1911384543672245,3.5,0.8996608707181044,1.0,0.09658801254173215,0.027500743269656333,0.19246708561197814,0.4627496456044647,0.497701220056519,0.4576100768334345,0.3026998937430118,0.9547604671941679,0.22769295182338106,0.3287438876751769
590,26.55,0.495793524602702,2.701800644020391,1.1917780936095188,3.5,0.8999623186119399,1.0,0.0969318978570371,0.027495524583752835,0.19243531490725924,0.46287572661135773,0.49823288603026145,0.45761274269734126,0.3027197570424986,0.9552468256285134,0.2276018923416994,0.329063739133012
591,26.595,0.4950258937762278,2.6974671578518543,1.1924338106152856,3.5,0.9002615809796647,1.0,0.09727658868915603,0.027490803987150463,0.1924022011329084,0.4635784781156541,0.49884865514594556,0.4575537136246625,0.30203397796416037,0.9556330014642803,0.22751387937284265,0.32902736551279127
592,26.64,0.49425584999569966,2.693079624250775,1.1930582206247948,3.5,0.9005605375906304,1.0,0.09762223312560303,0.027474107222622998,0.19236777301893618,0.46443056615311795,0.4993702915545193,0.45761564065380755,0.30131335214631777,0.9555284174029244,0.22744984776783383,0.3290324808530696
593,26.685,0.493480560165724,2.688638251785245,1.1936560981757673,3.5,0.9008562407255242,1.0,0.09796269731640567,0.027460101005862922,0.19233206843070097,0.46492987315188467,0.4996236024043058,0.4577173147025083,0.3006903576759507,0.9552579873144438,0.22728369421806469,0.3289532545941981
594,26.73,0.49270006918560255,2.6861731733199385,1.1942349967204655,3.5,0.9011565833711397,1.0,0.09829928729584055,0.027440142696048084,0.19229501529193496,0.4650898428376316,0.4998688098083863,0.4571051674398097,0.299749436426538,0.9550773875755635,0.22715087666404765,0.32887811779587656
595,26.775,0.49190569368381254,2.681617315775494,1.1948381161153008,3.5,0.9014522880582672,1.0,0.0986377385805473,0.02741636288826641,0.19225660048274693,0.4647838580140156,0.49965356954738316,0.45644301357960426,0.29877116616957317,0.954888805637023,0.2270901525404483,0.3286128854303731
596,26.82,0.4910972589782457,2.6770080777806937,1.1954507078871703,3.5,0.9017418061765737,1.0,0.09897523517727431,0.02739031368682838,0.19221680972798894,0.46430542178731543,0.4992514745975116,0.4560294558341658,0.2981406378495523,0.9544491870130658,0.22707279925820587,0.32808837130141183
597,26.865,0.4902898534684752,2.6733993886276424,1.1960391420461196,3.5,0.9020365564120895,1.0,0.09930945996201081,0.027358742166330694,0.19217565075405268,0.46377875396336055,0.49857927118732986,0.45533267628019436,0.29687949964427085,0.9543072876220545,0.22705335219459064,0.32761284014889774
598,26.91,0.4894744715338565,2.6686807689560204,1.1966563999818056,3.5,0.9023239813628595,1.0,0.09963812389535101,0.02732929042910698,0.19213316154364896,0.46373948025838124,0.4984599316598538,0.4554385881105629,0.2964135901207989,0.9544468565534233,0.22706252340268876,0.3271628680282492
599,26.955,0.4886491264622745,2.6639098989467445,1.1972694116711948,3.5,0.9026115615240679,1.0,0.09996863831411064,0.0273136224157973,0.19208931347184574,0.4636311380260773,0.4984009517569431,0.45592884663598504,0.2969771873215203,0.9545978759433645,0.22713586772513086,0.32700680846607727
600,27.0,0.48781324068461984,2.6590366349543486,1.197908155896086,3.5,0.9028999035052387,1.0,0.10029908494426773,0.027301062698097615,0.1920441047303888,0.46384939894655586,0.4983823124147197,0.4574645862350714,0.2983655753733262,0.9545314758136942,0.22722788747335423,0.326900826097061
601,27.044999999999998,0.486981296763446,2.6541469872780357,1.1985434986226111,3.5,0.9031840918949793,1.0,0.10062969993110893,0.027288328040836193,0.1919976205910014,0.463950985386702,0.49860426302113087,0.45735020753254996,0.2985047753864258,0.9548191324323428,0.2274044333435004,0.3269327586740435
602,27.09,0.4861448530263148,2.6495663425924474,1.199169023371349,3.5,0.9034653149034384,1.0,0.10095812736563733,0.027275113814202227,0.19194981298327116,0.4636570980898716,0.4985167159897989,0.45632928651770255,0.2981987121919947,0.9549899954613921,0.22752769544876428,0.3270932865231956
603,27.134999999999998,0.4852917263397352,2.6445852923409956,1.199756002806214,3.5,0.9037425860508554,1.0,0.10128949949135427,0.027260562953410887,0.1919006486804862,0.4630490125401527,0.49810219861001137,0.4550907909814146,0.29710282348596184,0.9551181514179321,0.2275485436865419,0.3272617703343568
604,27.18,0.484429318201045,2.639552275349216,1.2003670077230384,3.5,0.9040189999064179,1.0,0.10162768799180559,0.02725158822532703,0.1918502282233368,0.46306059268080396,0.4978593386886623,0.455240293085881,0.29753539617191765,0.955160352565019,0.22759023169315762,0.327299533087881
605,27.224999999999998,0.48355922640101257,2.6344673147800295,1.2009571610322234,3.5,0.9042929617676936,1.0,0.10196940743001635,0.02725985713335135,0.19179855821196157,0.46303586568319416,0.4980890719920001,0.4559632611921237,0.2986562193211411,0.9552629640913112,0.2275872839605878,0.3274732953211476
606,27.27,0.4826834210811358,2.629330477642962,1.20152547116573,3.5,0.9045661181008616,1.0,0.1023119726762087,0.02727097439342478,0.1917455934196844,0.46319869106734113,0.49832140935505187,0.4570987626268501,0.29990370817116807,0.9552245174142601,0.22771794183586688,0.32764332801546603
607,27.314999999999998,0.4818059354640404,2.624092763577118,1.2021118771979913,3.5,0.9048394829442993,1.0,0.10265607022235317,0.027275410900071163,0.19169133334298402,0.46269944953945136,0.49823787132472414,0.45705111646309793,0.29985736927114337,0.9551079507722199,0.2276561961579418,0.327692086007501
608,27.36,0.4809099243477246,2.620703883863707,1.202679221102277,3.5,0.905116137580558,1.0,0.10300253054883489,0.027276607554291996,0.19163572795150802,0.46223314285188316,0.4981175512437044,0.45669400313595804,0.29962795013475735,0.9550028407862237,0.22761308812915534,0.3279172983480228
609,27.404999999999998,0.4800168158593929,2.6163858110861997,1.2032601967112868,3.5,0.9053866793714686,1.0,0.10335100934546428,0.02727589454702469,0.19157878710862625,0.4619443646728632,0.4981680013381776,0.4562838908522149,0.299173577149337,0.9548920019166951,0.2276123832476849,0.3281396975115739
610,27.45,0.4791091582079957,2.6110324715974924,1.203824291150173,3.5,0.9056622660089341,1.0,0.10370131336925924,0.027278266539821034,0.1915205755088316,0.46152968664823923,0.4981250652462944,0.45645560091433984,0.29933644726813186,0.9547251941282566,0.22761937670178445,0.3283587051539594
611,27.494999999999997,0.4781977842002629,2.6055791177100995,1.2043612974160827,3.5,0.9059318410077114,1.0,0.10404887143110411,0.027290194784671314,0.1914610706467886,0.46145108619608094,0.4980843977539284,0.4568431565582169,0.29994533912991606,0.9545933578525905,0.2275024003477759,0.32831575620598275
612,27.54,0.47727374184852045,2.6009717915562036,1.2048880707465184,3.5,0.90619789466256,1.0,0.10439284170617434,0.0272943620861168,0.19140019668678573,0.46119805039785283,0.4980316036104847,0.45661505324329776,0.3000426246796198,0.9544376729743423,0.2274237326283501,0.3283268245580555
613,27.584999999999997,0.47634478198287955,2.5948610819961595,1.2054170839263014,3.5,0.9064699351886177,1.0,0.10473490519421508,0.02730191998615503,0.19133796919707136,0.46120498209184857,0.49819557449822505,0.45627408050213925,0.30038943818285874,0.954226588296868,0.2273425193401901,0.3285922658559492
614,27.63,0.47540545973834925,2.588701696372405,1.2059314994208368,3.5,0.9067355279019884,1.0,0.10507350197086054,0.027315557629883636,0.1912743615887246,0.4611830803595967,0.49828939151258583,0.4562291480148095,0.30105220809353084,0.9538377456474882,0.2272450497284058,0.32873244895175857
615,27.675,0.4744658721660514,2.5823313759103548,1.2064498110821378,3.5,0.9069950118438346,1.0,0.10541458656483813,0.027331325482668683,0.1912094200817246,0.4606301775302481,0.49805421299356906,0.4559011296775413,0.3010591023932872,0.9537204138278113,0.227167137521654,0.3288988711720892
616,27.72,0.4735164240013038,2.5756721765878483,1.2069701185527693,3.5,0.9072569471432829,1.0,0.1057471726790847,0.027349165046944846,0.1911431046098868,0.4604335369638248,0.49787463524526665,0.45502396119133426,0.3005379822565566,0.9536151938916042,0.22712933279812655,0.3286456640258129
617,27.765,0.4725672256742222,2.5690101050037075,1.2074855253064196,3.5,0.9075225810510407,1.0,0.10608102391151289,0.02736514819468524,0.19107548202381347,0.4597075481868118,0.4974420639359991,0.45518571025975046,0.29977451324771753,0.9540803799653808,0.2271262661445533,0.3288347923854308
618,27.81,0.47160216495765495,2.561778120310603,1.2080030843852683,3.5,0.9077819466805187,1.0,0.10641509889694634,0.027371594627605588,0.19100652613253633,0.45956640783599084,0.49742900331781575,0.4546718312595099,0.2987795371821575,0.9543544796258351,0.22702637642233517,0.32882799228556214
